"CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
214,1.010817.000.00.00.H12,Công nhận và giải quyết chế độ con đẻ của người hoạt động kháng chiến bị nhiễm chất độc hóa học,1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
215,1.010818.000.00.00.H12,"Công nhận và giải quyết chế độ người hoạt động cách mạng, kháng chiến, bảo vệ tổ quốc, làm nghĩa vụ quốc tế bị địch bắt tù, đày",1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
216,1.010815.000.00.00.H12,Công nhận và giải quyết chế độ ưu đãi người hoạt động cách mạng.,686/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
217,1.010816.000.00.00.H12,Công nhận và giải quyết chế độ ưu đãi người hoạt động kháng chiến bị nhiễm chất độc hóa học,1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
218,1.010830.000.00.00.H12,Di chuyển hài cốt liệt sĩ đang an táng ngoài nghĩa trang liệt sĩ về an táng tại nghĩa trang liệt sĩ theo nguyện vọng của đại diện thân nhân hoặc người hưởng trợ cấp thờ cúng liệt sĩ,1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
219,1.010829.000.00.00.H12,Di chuyển hài cốt liệt sĩ đang an táng tại nghĩa trang liệt sĩ đi nơi khác theo nguyện vọng của đại diện thân nhân hoặc người hưởng trợ cấp thờ cúng liệt sĩ,1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
220,1.010821.000.00.00.H12,Giải quyết chế độ hỗ trợ để theo học đến trình độ đại học tại các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân,1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
221,1.010820.000.00.00.H12,Giải quyết chế độ người có công giúp đỡ cách mạng.,1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
222,1.010819.000.00.00.H12,"Giải quyết chế độ người hoạt động kháng chiến giải phóng dân tộc, bảo vệ tổ quốc và làm nghĩa vụ quốc tế",1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
223,1.010803.000.00.00.H12,Giải quyết chế độ trợ cấp thờ cúng liệt sĩ.,1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
224,1.010805.000.00.00.H12,"Giải quyết chế độ ưu đãi đối với Anh hùng lực lượng vũ trang nhân dân, Anh hùng lao động trong thời kỳ kháng chiến hiện không công tác trong quân đội, công an",1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
225,1.010804.000.00.00.H12,"Giải quyết chế độ ưu đãi đối với trường hợp tặng hoặc truy tặng danh hiệu vinh dự nhà nước “Bà mẹ Việt Nam anh hùng""",1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
226,1.010802.000.00.00.H12,Giải quyết chế độ ưu đãi đối với vợ hoặc chồng liệt sĩ lấy chồng hoặc vợ khác,686/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
227,1.010824.000.00.00.H12,Hưởng trợ cấp khi người có công đang hưởng trợ cấp ưu đãi từ trần,1274/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
228,1.010811.000.00.00.H12,"Cấp tiền mua phương tiện trợ giúp, dụng cụ chỉnh hình, phương tiện, thiết bị phục hồi chức năng đối với trường hợp đang sống tại gia đình hoặc đang được nuôi dưỡng tập trung tại các cơ sở nuôi dưỡng, điều dưỡng do địa phương quản lý",1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
229,1.010812.000.00.00.H12,"Tiếp nhận người có công vào cơ sở nuôi dưỡng, điều dưỡng người có công do tỉnh quản lý",1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
230,1.010833.000.00.00.H12,Cấp giấy xác nhận thân nhân của người có công,686/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
231,1.010825.000.00.00.H12,Bổ sung tình hình thân nhân trong hồ sơ liệt sĩ.,1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
232,2.002481.000.00.00.H12,Chuyển trường đối với học sinh trung học cơ sở.,1259/QĐ-UBND,Công dân Việt Nam,Giáo dục trung học (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
233,2.002483.000.00.00.H12,Tiếp nhận học sinh trung học cơ sở người nước ngoài,1724/QĐ-UBND,Người nước ngoài,Giáo dục trung học (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
234,2.002482.000.00.00.H12,Tiếp nhận học sinh trung học cơ sở Việt Nam về nước,1724/QĐ-UBND,Người Việt Nam định cư ở nước ngoài,Giáo dục trung học (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
235,1.010907,Thẩm định thiết kế xây dựng triển khai sau thiết kế cơ sở của dự án đầu tư do UBND huyện hoặc Chủ tịch UBND huyện quyết định đầu tư (Phần nhiệm vụ thẩm định cơ quan chuyên môn về xây dựng),1336/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp",Hoạt động xây dựng (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
236,1.010909,Cho ý kiến về kết quả đánh giá an toàn công trình đối với công trình xây dựng trên địa bàn hành chính của huyện,1336/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp",Hoạt động xây dựng (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
237,1.010906,thẩm định dự án thuộc đối tượng lập Báo cáo nghiên cứu khả thi do UBND huyện hoặc Chủ tịch UBND huyện quyết định đầu tư (Phần nhiệm vụ thẩm định cơ quan chuyên môn về xây dựng),1336/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp",Hoạt động xây dựng (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
238,1.010908,Kiểm tra công tác nghiệm thu (đối với công trình xây dựng trên địa bàn thuộc trách nhiệm quản lý của UBND cấp  huyện),1336/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp",Hoạt động xây dựng (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
239,1.010945.000.00.00.H12,Thủ tục tiếp công dân tại cấp xã,1566/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Tiếp công dân (Thanh tra Chính phủ),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
240,2.002501.000.00.00.H12,Thủ tục xử lý đơn tại cấp xã,1566/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Xử lý đơn thư (Thanh tra Chính phủ),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
241,1.010940.000.00.00.H12,"Công bố cơ sở cai nghiện ma túy tự nguyện, cơ sở cai nghiện ma túy công lập đủ điều kiện cung cấp dịch vụ cai nghiện ma túy tự nguyện tại gia đình, cộng đồng",1640/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)","Phòng, chống tệ nạn xã hội (Bộ Y tế)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
242,1.010938.000.00.00.H12,"Công bố tổ chức, cá nhân đủ điều kiện cung cấp dịch vụ cai nghiện ma túy tự nguyện tại gia đình, cộng đồng",1640/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)","Phòng, chống tệ nạn xã hội (Bộ Y tế)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
243,1.010941.000.00.00.H12,Đăng ký cai nghiện ma túy tự nguyện,1640/QĐ-UBND,Công dân Việt Nam,"Phòng, chống tệ nạn xã hội (Bộ Y tế)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
244,1.010939.000.00.00.H12,"Công bố lại tổ chức, cá nhân cung cấp dịch vụ cai nghiện ma túy tự nguyện tại gia đình, cộng đồng",1640/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)","Phòng, chống tệ nạn xã hội (Bộ Y tế)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
245,2.002516.000.00.00.H12,Thủ tục xác nhận thông tin hộ tịch,1242/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Hộ tịch (Bộ Tư pháp),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
246,1.003434.000.00.00.H12,Hỗ trợ dự án liên kết (cấp xã),1230/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Kinh tế hợp tác và Phát triển nông thôn (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
247,1.011471.000.00.00.H12,"Phê duyệt Phương án khai thác gỗ, thực vật rừng ngoài gỗ loài thông thường thuộc thẩm quyền giải quyết của Ủy ban nhân dân cấp xã",1864/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Lâm nghiệp (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
248,1.002211.000.00.00.H12,Thủ tục công nhận hòa giải viên (cấp xã),1547/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Phổ biến giáo dục pháp luật (Bộ Tư pháp),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
249,1.011609.000.00.00.H12,"Công nhận hộ làm nông nghiệp, lâm nghiệp, ngư nghiệp và diêm nghiệp có mức sống trung bình",757/QĐ-UBND,Công dân Việt Nam,Giảm nghèo (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
250,1.011606.000.00.00.H12,"Công nhận hộ nghèo, hộ cận nghèo; hộ thoát nghèo, hộ thoát cận nghèo định kỳ hằng năm",1720/QĐ-UBND,Công dân Việt Nam,Giảm nghèo (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
251,1.011607.000.00.00.H12,"Công nhận hộ nghèo, hộ cận nghèo thường xuyên hằng năm",757/QĐ-UBND,Công dân Việt Nam,Giảm nghèo (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
252,1.011608.000.00.00.H12,"Công nhận hộ thoát nghèo, hộ thoát cận nghèo thường xuyên hằng năm",757/QĐ-UBND,Công dân Việt Nam,Giảm nghèo (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
253,1.012084.000.00.00.H12,"Thủ tục cấm tiếp xúc theo Quyết định của Chủ tịch Ủy ban nhân dân cấp xã theo đề nghị của cơ quan, tổ chức cá nhân",2129/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Tổ chức (không bao gồm doanh nghiệp, HTX)","Gia đình (Bộ Văn hóa, Thể thao và Du lịch)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
254,1.012085.000.00.00.H12,Thủ tục hủy bỏ Quyết định cấm tiếp xúc theo đơn đề nghị,2129/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Tổ chức (không bao gồm doanh nghiệp, HTX)","Gia đình (Bộ Văn hóa, Thể thao và Du lịch)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
255,3.000250.000.00.00.H12,"Phê duyệt hoặc điều chỉnh phương án quản lý rừng bền vững của chủ rừng là hộ gia đình, cá nhân, cộng đồng dân cư hoặc hộ gia đình cá nhân liên kết thành nhóm hộ, tổ hợp tác trường hợp có tổ chức các hoạt động du lịch sinh thái",1272/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Lâm nghiệp (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
256,1.012222.000.00.00.H12,Công nhận người có uy tín,1240/QĐ-UBND,Công dân Việt Nam,Công tác dân tộc (Dân tộc và Tôn giáo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
257,1.012223.000.00.00.H12,"Đưa ra khỏi danh sách và thay thế, bổ sung người có uy tín",1240/QĐ-UBND,Công dân Việt Nam,Công tác dân tộc (Dân tộc và Tôn giáo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
258,1.012299.000.00.00.H12,Thủ tục thi tuyển Viên Chức (Nghị định số 85/2023/NĐ-CP),476/QĐ-UBND,Công dân Việt Nam,"Công chức, viên chức (Bộ Nội vụ)",UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
259,1.012301.000.00.00.H12,Thủ tục tiếp nhận vào viên chức không giữ chức vụ quản lý,476/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức","Công chức, viên chức (Bộ Nội vụ)",UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
260,1.012300.000.00.00.H12,Thủ tục xét tuyển Viên chức (85/2023/NĐ-CP),476/QĐ-UBND,Công dân Việt Nam,"Công chức, viên chức (Bộ Nội vụ)",UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
261,2.002620.000.00.00.H12,Thông báo về việc thực hiện hoạt động bán hàng không tại địa điểm giao dịch thường xuyên,1556/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",bảo vệ quyền lợi người tiêu dùng (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
262,1.012531.000.00.00.H12,"Hỗ trợ tín dụng đầu tư trồng rừng gỗ lớn đối với chủ rừng là hộ gia đình, cá nhân",1864/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Lâm nghiệp (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
263,1.012538.000.00.00.H12,"Giải quyết chế độ, chính sách cho người tham gia lực lượng tham gia bảo vệ an ninh, trật tự ở cơ sở chưa tham gia bảo hiểm xã hội mà bị tai nạn, chết khi thực hiện nhiệm vụ",1300/QĐ-UBND,Công dân Việt Nam,Chính sách (Bộ Công an),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
264,1.012537.000.00.00.H12,"Giải quyết chế độ, chính sách cho người tham gia lực lượng tham gia bảo vệ an ninh, trật tự ở cơ sở chưa tham gia bảo hiểm y tế mà bị ốm đau, bị tai nạn, bị thương khi thực hiện nhiệm vụ",1300/QĐ-UBND,Công dân Việt Nam,Chính sách (Bộ Công an),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
265,1.012533.000.00.00.H12,"Tuyển chọn Tổ viên Tổ bảo vệ an ninh, trật tự",1300/QĐ-UBND,Công dân Việt Nam,"Tổ chức, cán bộ (Bộ Công an)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
266,1.012568.000.00.00.H12,Giao tài sản kết cấu hạ tầng chợ do cấp xã quản lý,1229/QĐ-UBND,Doanh nghiệp,"Tài sản kết cấu hạ tầng chợ do Nhà nước đầu tư, quản lý (Bộ Công Thương)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
267,1.012569.000.00.00.H12,Thu hồi tài sản kết cấu hạ tầng chợ,1243/QĐ-UBND,Doanh nghiệp,"Tài sản kết cấu hạ tầng chợ do Nhà nước đầu tư, quản lý (Bộ Công Thương)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
268,1.012591.000.00.00.H12,THỦ TỤC ĐĂNG KÝ BỔ SUNG HOẠT ĐỘNG TÍN NGƯỠNG (CẤP XÃ),602/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)","Tín ngưỡng, tôn giáo (Dân tộc và Tôn giáo)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
269,1.012592.000.00.00.H12,THỦ TỤC ĐĂNG KÝ HOẠT ĐỘNG TÍN NGƯỠNG (CẤP XÃ),602/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)","Tín ngưỡng, tôn giáo (Dân tộc và Tôn giáo)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
270,1.012590.000.00.00.H12,THỦ TỤC ĐĂNG KÝ SINH HOẠT TÔN GIÁO TẬP TRUNG (CẤP XÃ),1240/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)","Tín ngưỡng, tôn giáo (Dân tộc và Tôn giáo)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
271,1.012582.000.00.00.H12,THỦ TỤC ĐỀ NGHỊ THAY ĐỔI ĐỊA ĐIỂM SINH HOẠT TÔN GIÁO TẬP TRUNG ĐẾN ĐỊA BÀN XÃ KHÁC (CẤP XÃ),602/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)","Tín ngưỡng, tôn giáo (Dân tộc và Tôn giáo)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
272,1.012584.000.00.00.H12,THỦ TỤC ĐỀ NGHỊ THAY ĐỔI ĐỊA ĐIỂM SINH HOẠT TÔN GIÁO TẬP TRUNG TRONG ĐỊA BÀN MỘT XÃ (CÁP XÃ),602/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)","Tín ngưỡng, tôn giáo (Dân tộc và Tôn giáo)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
273,1.012694.000.00.00.H12,Quyết định chuyển mục đích sử dụng rừng sang mục đích khác đối với cá nhân,1272/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Kiểm lâm (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
274,2.002638.000.00.00.H12,"Cấp lại Giấy chứng nhận đăng ký tổ hợp tác do bị mất, cháy, rách, nát hoặc bị tiêu hủy",1257/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)","Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
275,2.002642.000.00.00.H12,Chấm dứt hoạt động tổ hợp tác,1257/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)","Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
276,2.002643.000.00.00.H12,"Dừng thực hiện thủ tục đăng ký hợp tác xã, liên hiệp hợp tác xã",1257/QĐ-UBND,Công dân Việt Nam,"Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
277,2.002644.000.00.00.H12,Dừng thực hiện thủ tục đăng ký tổ hợp tác,1257/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)","Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
278,2.002645.000.00.00.H12,"Dừng thực hiện thủ tục giải thể hợp tác xã, liên hiệp hợp tác xã",1257/QĐ-UBND,Công dân Việt Nam,"Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
279,2.002637.000.00.00.H12,"Đăng ký thành lập tổ hợp tác; đăng ký tổ hợp tác trong trường hợp đã được thành lập trước ngày Luật Hợp tác xã có hiệu lực thi hành, thuộc đối tượng phải đăng ký theo quy định tại khoản 2 Điều 107 Luật Hợp tác xã 2023",1257/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)","Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
280,2.002639.000.00.00.H12,Đăng ký thay đổi nội dung đăng ký tổ hợp tác,1257/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)","Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
281,2.002635.000.00.00.H12,"Đề nghị thay đổi tên tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã, chi nhánh, văn phòng đại diện, địa điểm kinh doanh của hợp tác xã, liên hiệp hợp tác xã do xâm phạm quyền sở hữu công nghiệp",1257/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã","Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Bộ; Cấp Xã,Công khai,,,
282,2.002636.000.00.00.H12,"Đề nghị thu hồi Giấy chứng nhận đăng ký tổ hợp tác, Giấy chứng nhận đăng ký hợp tác xã, Giấy chứng nhận đăng ký chi nhánh, văn phòng đại diện đối với trường hợp nội dung kê khai trong hồ sơ đăng ký thành lập là giả mạo",1257/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã","Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
283,2.002650.000.00.00.H12,"Hiệu đính, cập nhật, bổ sung thông tin đăng ký chi nhánh, văn phòng đại diện, địa điểm kinh doanh của hợp tác xã, liên hiệp hợp tác xã",1257/QĐ-UBND,Công dân Việt Nam,"Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
284,2.002640.000.00.00.H12,"Hiệu đính, cập nhật, bổ sung thông tin đăng ký tổ hợp tác",1257/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)","Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
285,2.002649.000.00.00.H12,"Thông báo bổ sung, cập nhật thông tin trong hồ sơ đăng ký hợp tác xã, liên hiệp hợp tác xã",1257/QĐ-UBND,Công dân Việt Nam; Hợp tác xã,"Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
286,2.002646.000.00.00.H12,"Thông báo lập chi nhánh, văn phòng đại diện ở nước ngoài",1257/QĐ-UBND,Công dân Việt Nam,"Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
287,2.002641.000.00.00.H12,"Thông báo tạm ngừng kinh doanh, tiếp tục kinh doanh trở lại đối với tổ hợp tác",1257/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)","Thành lập và hoạt động của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
288,1.012812.000.00.00.H12,Hòa giải tranh chấp đất đai,1270/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Đất đai (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
289,1.012753.000.00.00.H12,"Đăng ký đất đai, tài sản gắn liền với đất, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất lần đầu đối với tổ chức đang sử dụng đất",1270/QĐ-UBND,"Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài",Đất đai (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,"Đơn đăng ký đất đai, tài sản gắn liền với đất",1.012753.000.00.00.H12/Mus15DKLD.docx,Mus15DKLD.docx
290,1.012796.000.00.00.H12,Đính chính Giấy chứng nhận đã cấp lần đầu có sai sót,1270/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Đất đai (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
291,1.012791.000.00.00.H12,"Thu hồi Giấy chứng nhận đã cấp không đúng quy định của pháp luật đất đai do người sử dụng đất, chủ sở hữu tài sản gắn liền với đất phát hiện và cấp lại Giấy chứng nhận sau khi thu hồi",1270/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Đất đai (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
